OBJECTID,Join_Count,TARGET_FID,plot,park,AdjHeight,grazing,tree,forb,graminoid,bryophyte,lichen,soil,duff,rock,water,richness,tas_decadal_mean,logs_cru,mu_ALT,mu_perma,pr_decadal_mean,dem_1km,slope_1km,FIREYEAR,PROBABILIT,vap_01_1995,vap_02_1995,vap_03_1995,vap_04_1995,vap_05_1995,vap_06_1995,vap_07_1995,vap_08_1995,vap_09_1995,vap_10_1995,vap_11_1995,vap_12_1995,rsds_01_1995,rsds_02_1995,rsds_03_1995,rsds_04_1995,rsds_05_1995,rsds_06_1995,rsds_07_1995,rsds_08_1995,rsds_09_1995,rsds_10_1995,rsds_11_1995,rsds_12_1995,vap_05_1990_1999,vap_08_1990_1999,rsds_05_1990_1999_AkAlbers,rsds_08_1990_1999_AkAlbers
43,0,41,SW-1a,3,4.233333333000000,0,0.000000000000000,3.000000000000000,60.000000000000000,70.000000000000000,1.000000000000000,0.100000000000000,50.000000000000000,0.000000000000000,3.000000000000000,24,-5.4000001,145.0000000,64.8199997,98.0000000,383.0000000,165.1255341,2.3254890,,,0.8000000,1.2000000,0.9000000,3.0000000,7.6999998,11.6000004,13.8999996,10.8999996,7.1999998,3.3000000,1.4000000,0.9000000,0.1389571,1.9552664,6.6622090,11.7514248,16.4300709,19.0247440,16.9204330,11.2456913,6.7038999,2.4190483,0.3436300,0.0000000,4.1998162,9.1919060,11.3371286,11.3371286
44,0,42,SW-1d,3,4.147500000000000,0,0.000000000000000,0.100000000000000,60.000000000000000,65.000000000000000,0.100000000000000,2.000000000000000,40.000000000000000,0.000000000000000,0.100000000000000,25,-5.6999998,144.0000000,64.8199997,98.0000000,401.0000000,268.2607727,2.6793964,,,0.7000000,1.1000000,0.8000000,2.9000001,7.5000000,11.3000002,13.6000004,10.6000004,7.0000000,3.0999999,1.3000000,0.9000000,0.1405695,1.9615527,6.6737161,11.7548685,16.4306450,18.9803581,16.8807316,11.2049646,6.6995950,2.4196858,0.3456889,0.0000000,4.1998162,9.1919060,11.3222542,11.3222542
45,0,43,Acid18,4,5.463321300000000,0,0.000000000000000,1.000000000000000,0.500000000000000,35.000000000000000,10.000000000000000,0.000000000000000,0.500000000000000,45.000000000000000,0.000000000000000,54,-7.6999998,127.0000000,91.7600021,28.0000000,571.0000000,1282.7172852,3.0128529,,,0.9000000,0.9000000,0.1000000,3.0000000,3.9000001,6.0000000,8.1999998,7.0000000,5.4000001,2.0999999,0.2000000,0.2000000,0.1297325,1.8703574,6.5146604,13.1630135,17.5962181,18.5812550,16.5773163,11.2377138,6.4541130,1.9929606,0.3169786,0.0000000,3.3626261,7.0283017,11.1180706,11.1180706
46,0,44,Acid191,4,2.153500000000000,0,0.000000000000000,1.000000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.000000000000000,0.000000000000000,99.000000000000000,0.000000000000000,59,-7.6999998,126.0000000,96.0000000,4.0000000,549.0000000,1340.9283447,3.3613267,,,0.9000000,0.9000000,0.1000000,2.8000000,4.0000000,6.1999998,8.3999996,7.0999999,5.5999999,2.2000000,0.2000000,0.2000000,0.1309788,1.8746767,6.5199714,13.1424284,17.5066338,18.5368309,16.5180359,11.1971149,6.4417429,1.9961182,0.3185508,0.0000000,3.3626261,7.0283017,11.0858746,11.0858746
47,0,45,Acid70,4,0.259258590000000,0,0.000000000000000,0.500000000000000,0.500000000000000,0.500000000000000,3.000000000000000,0.500000000000000,0.500000000000000,95.000000000000000,0.000000000000000,36,-7.6999998,105.0000000,96.0000000,4.0000000,596.0000000,1424.1442871,1.5934054,,,0.9000000,0.9000000,0.1000000,2.7000000,3.8000000,6.0000000,8.0000000,6.8000002,5.4000001,2.0999999,0.2000000,0.2000000,0.1281170,1.8633736,6.5084028,13.1460915,17.5234795,18.5414124,16.5392532,11.2066298,6.4415741,1.9862413,0.3146514,0.0000000,3.3626261,7.0283017,11.0744944,11.0744944
48,0,47,Dwarf17,4,4.167307619000000,0,0.000000000000000,3.000000000000000,0.500000000000000,10.000000000000000,5.000000000000000,0.500000000000000,3.000000000000000,10.000000000000000,0.000000000000000,69,-7.5000000,130.0000000,96.0000000,4.0000000,506.0000000,1290.7011719,3.6722612,,,0.9000000,0.9000000,0.1000000,2.8000000,4.0000000,6.1999998,8.3999996,7.0999999,5.5999999,2.2000000,0.2000000,0.2000000,0.1309788,1.8746767,6.5199714,13.1424284,17.5066338,18.5368309,16.5180359,11.1971149,6.4417429,1.9961182,0.3185508,0.0000000,3.3626261,7.0283017,11.0959845,11.0959845
49,0,48,Dwarf20,4,3.627307619000000,0,0.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,10.000000000000000,0.000000000000000,5.000000000000000,3.000000000000000,0.000000000000000,61,-7.9000001,122.0000000,96.0000000,4.0000000,550.0000000,1357.1282959,3.0310454,,,0.9000000,0.9000000,0.1000000,2.7000000,3.8000000,6.0000000,8.0000000,6.8000002,5.4000001,2.0999999,0.2000000,0.2000000,0.1281170,1.8633736,6.5084028,13.1460915,17.5234795,18.5414124,16.5392532,11.2066298,6.4415741,1.9862413,0.3146514,0.0000000,3.3626261,7.0283017,11.0898619,11.0898619
50,0,49,Loweric6,4,3.953978086000000,0,0.000000000000000,5.000000000000000,1.000000000000000,55.000000000000000,5.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,57,-7.5999999,129.0000000,76.8499985,35.0000000,506.0000000,1300.6837158,1.5121362,,,0.9000000,0.9000000,0.1000000,3.0000000,3.9000001,6.0000000,8.1999998,7.0000000,5.4000001,2.0999999,0.2000000,0.2000000,0.1297325,1.8703574,6.5146604,13.1630135,17.5962181,18.5812550,16.5773163,11.2377138,6.4541130,1.9929606,0.3169786,0.0000000,3.3626261,7.0283017,11.1051073,11.1051073
51,0,51,SE-2c,3,3.059166667000000,0,0.000000000000000,2.000000000000000,70.000000000000000,65.000000000000000,0.100000000000000,0.100000000000000,35.000000000000000,0.000000000000000,0.000000000000000,22,-8.5000000,132.0000000,56.7599983,71.0000000,423.0000000,448.6296997,2.4518070,1971,,0.8000000,1.0000000,0.8000000,3.5000000,7.5999999,10.6000004,13.1000004,9.5000000,7.0000000,2.9000001,1.3000000,0.7000000,0.1333069,1.9186202,6.6340165,11.9295321,16.1386356,18.8457661,17.0413876,11.2056856,6.7077112,2.3477788,0.3407356,0.0000000,4.1833382,8.7502613,11.4154921,11.4154921
52,0,52,SE-3b,3,4.043333333000000,0,0.000000000000000,1.000000000000000,60.000000000000000,72.000000000000000,0.100000000000000,2.000000000000000,35.000000000000000,0.000000000000000,0.000000000000000,35,-8.1000004,131.0000000,64.8199997,98.0000000,448.0000000,580.0112915,0.4600889,,,0.8000000,1.0000000,0.7000000,2.9000001,7.1999998,10.8000002,12.8000002,9.5000000,6.9000001,2.5999999,1.2000000,0.8000000,0.1341892,1.9299830,6.6447096,11.9079351,16.1390858,18.8862724,16.9822540,11.1646757,6.6866655,2.3629825,0.3412220,0.0000000,4.0751677,8.7179928,11.3828678,11.3828678
53,1,53,E3N10,2,1.340000000000000,95,0.000000000000000,1.000000000000000,12.000000000000000,60.000000000000000,0.100000000000000,1.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,2,-5.6999998,141.0000000,56.7599983,71.0000000,387.0000000,155.7494659,0.1319388,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3000002,12.6000004,10.3000002,6.9000001,3.3000000,1.5000000,1.1000000,0.1479215,1.9946138,6.6832771,11.6130285,16.5623207,18.7925167,16.7576485,11.3100405,6.6685028,2.4466474,0.3543277,0.0000896,4.4813042,9.6696873,11.2481365,11.2481365
54,1,54,E3N50,2,3.692461207000000,95,0.000000000000000,0.100000000000000,45.000000000000000,80.000000000000000,0.100000000000000,0.100000000000000,20.000000000000000,0.000000000000000,0.100000000000000,17,-5.6999998,141.0000000,56.7599983,71.0000000,387.0000000,155.7494659,0.1319388,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3000002,12.6000004,10.3000002,6.9000001,3.3000000,1.5000000,1.1000000,0.1479215,1.9946138,6.6832771,11.6130285,16.5623207,18.7925167,16.7576485,11.3100405,6.6685028,2.4466474,0.3543277,0.0000896,4.4813042,9.6696873,11.2471390,11.2471390
55,1,55,E3N100,2,3.055833333000000,95,0.000000000000000,5.000000000000000,20.000000000000000,75.000000000000000,0.100000000000000,2.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,20,-5.6999998,141.0000000,56.7599983,71.0000000,387.0000000,155.7494659,0.1319388,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3000002,12.6000004,10.3000002,6.9000001,3.3000000,1.5000000,1.1000000,0.1479215,1.9946138,6.6832771,11.6130285,16.5623207,18.7925167,16.7576485,11.3100405,6.6685028,2.4466474,0.3543277,0.0000896,4.4813042,9.6696873,11.2471390,11.2471390
56,1,59,E4N50,2,3.518979226000000,95,0.000000000000000,1.000000000000000,16.000000000000000,50.000000000000000,0.100000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.100000000000000,10,-5.6999998,141.0000000,56.7599983,71.0000000,387.0000000,155.7494659,0.1319388,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3000002,12.6000004,10.3000002,6.9000001,3.3000000,1.5000000,1.1000000,0.1479215,1.9946138,6.6832771,11.6130285,16.5623207,18.7925167,16.7576485,11.3100405,6.6685028,2.4466474,0.3543277,0.0000896,4.4813042,9.6696873,11.2471390,11.2471390
57,1,72,T2N10,2,2.840000000000000,95,0.000000000000000,1.000000000000000,50.000000000000000,60.000000000000000,0.100000000000000,0.100000000000000,3.000000000000000,0.000000000000000,1.000000000000000,2,-5.8000002,142.0000000,56.7599983,71.0000000,386.0000000,152.3752441,0.2739859,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3999996,12.6000004,10.3999996,6.9000001,3.3000000,1.5000000,1.1000000,0.1464544,1.9877115,6.6773486,11.6091871,16.5616093,18.7948780,16.7778778,11.3075981,6.6642237,2.4393771,0.3519956,0.0000719,4.4813042,9.6696873,11.2471390,11.2471390
58,1,73,T2N50,2,1.790000000000000,95,0.000000000000000,0.100000000000000,40.000000000000000,75.000000000000000,0.100000000000000,1.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,7,-5.8000002,142.0000000,56.7599983,71.0000000,386.0000000,152.3752441,0.2739859,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3999996,12.6000004,10.3999996,6.9000001,3.3000000,1.5000000,1.1000000,0.1464544,1.9877115,6.6773486,11.6091871,16.5616093,18.7948780,16.7778778,11.3075981,6.6642237,2.4393771,0.3519956,0.0000719,4.4813042,9.6696873,11.2471390,11.2471390
59,1,74,T2N100,2,2.999295290000000,95,0.000000000000000,5.000000000000000,60.000000000000000,50.000000000000000,0.100000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.100000000000000,8,-5.8000002,142.0000000,56.7599983,71.0000000,386.0000000,152.3752441,0.2739859,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3999996,12.6000004,10.3999996,6.9000001,3.3000000,1.5000000,1.1000000,0.1464544,1.9877115,6.6773486,11.6091871,16.5616093,18.7948780,16.7778778,11.3075981,6.6642237,2.4393771,0.3519956,0.0000719,4.4813042,9.6696873,11.2471390,11.2471390
60,1,75,T2N300,2,4.765733612000000,95,0.000000000000000,3.000000000000000,5.000000000000000,40.000000000000000,0.100000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,24,-5.6999998,141.0000000,56.7599983,71.0000000,387.0000000,155.7494659,0.1319388,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3000002,12.6000004,10.3000002,6.9000001,3.3000000,1.5000000,1.1000000,0.1479215,1.9946138,6.6832771,11.6130285,16.5623207,18.7925167,16.7576485,11.3100405,6.6685028,2.4466474,0.3543277,0.0000896,4.4813042,9.6696873,11.2460604,11.2460604
61,1,76,T2N1000,2,4.966795111000000,95,0.000000000000000,4.000000000000000,55.000000000000000,40.000000000000000,2.000000000000000,1.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,45,-5.6999998,142.0000000,56.7599983,71.0000000,387.0000000,151.5662537,0.3512147,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3999996,12.6000004,10.3999996,6.9000001,3.3000000,1.5000000,1.1000000,0.1464544,1.9877115,6.6773486,11.6091871,16.5616093,18.7948780,16.7778778,11.3075981,6.6642237,2.4393771,0.3519956,0.0000719,4.4813042,9.6696873,11.2460604,11.2460604
62,1,77,T2N2000,2,4.798533156000000,95,0.000000000000000,2.000000000000000,65.000000000000000,50.000000000000000,1.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.100000000000000,32,-5.8000002,141.0000000,56.7599983,71.0000000,386.0000000,139.5654297,0.5518625,1987,95,0.8000000,1.1000000,0.9000000,2.5999999,6.8000002,10.3999996,12.6000004,10.3999996,6.9000001,3.3000000,1.5000000,1.1000000,0.1464802,1.9864438,6.6719346,11.6097488,16.5617123,18.7945328,16.7777691,11.3222675,6.6648498,2.4399872,0.3518777,0.0000743,4.4813042,9.6696873,11.2460604,11.2460604
63,1,78,T2N4000,2,3.949313319000000,95,0.000000000000000,5.000000000000000,50.000000000000000,40.000000000000000,0.100000000000000,10.000000000000000,20.000000000000000,0.000000000000000,1.000000000000000,30,-6.0000000,139.0000000,56.7599983,71.0000000,385.0000000,117.2488174,0.4964035,,95,0.8000000,1.1000000,0.9000000,2.5999999,6.8000002,10.3999996,12.6000004,10.5000000,7.0000000,3.3000000,1.5000000,1.2000000,0.1465068,1.9871652,6.6728058,11.6103144,16.5798569,18.7941856,16.7971420,11.3369389,6.6654787,2.4375036,0.3517607,0.0000767,4.4813042,9.6696873,11.2454195,11.2454195
64,1,79,T2N4000A,2,3.649474318000000,95,0.000000000000000,3.000000000000000,50.000000000000000,60.000000000000000,0.100000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,33,-6.0000000,139.0000000,56.7599983,71.0000000,385.0000000,117.2488174,0.4964035,,95,0.8000000,1.1000000,0.9000000,2.5999999,6.8000002,10.3999996,12.6000004,10.5000000,7.0000000,3.3000000,1.5000000,1.2000000,0.1465068,1.9871652,6.6728058,11.6103144,16.5798569,18.7941856,16.7971420,11.3369389,6.6654787,2.4375036,0.3517607,0.0000767,4.4813042,9.6696873,11.2454195,11.2454195
65,1,86,T4S50,2,3.410000000000000,95,0.000000000000000,0.100000000000000,90.000000000000000,50.000000000000000,0.100000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,5,-5.8000002,141.0000000,56.7599983,71.0000000,387.0000000,145.9963226,0.2976947,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3000002,12.6000004,10.3999996,6.9000001,3.3000000,1.4000000,1.1000000,0.1464292,1.9889811,6.6764851,11.6086273,16.5434666,18.7952213,16.7585030,11.3072433,6.6636000,2.4418645,0.3521145,0.0000695,4.4813042,9.6696873,11.2467861,11.2467861
66,1,87,T4S100,2,5.310812591000000,95,0.000000000000000,0.100000000000000,85.000000000000000,75.000000000000000,0.100000000000000,0.000000000000000,15.000000000000000,0.000000000000000,2.000000000000000,11,-5.8000002,141.0000000,56.7599983,71.0000000,387.0000000,145.9963226,0.2976947,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3000002,12.6000004,10.3999996,6.9000001,3.3000000,1.4000000,1.1000000,0.1464292,1.9889811,6.6764851,11.6086273,16.5434666,18.7952213,16.7585030,11.3072433,6.6636000,2.4418645,0.3521145,0.0000695,4.4813042,9.6696873,11.2467861,11.2467861
67,1,88,T4S300,2,4.539853569000000,95,0.000000000000000,1.000000000000000,45.000000000000000,90.000000000000000,1.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.100000000000000,25,-5.8000002,141.0000000,56.7599983,71.0000000,387.0000000,145.9963226,0.2976947,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3000002,12.6000004,10.3999996,6.9000001,3.3000000,1.4000000,1.1000000,0.1464292,1.9889811,6.6764851,11.6086273,16.5434666,18.7952213,16.7585030,11.3072433,6.6636000,2.4418645,0.3521145,0.0000695,4.4813042,9.6696873,11.2467861,11.2467861
68,1,89,T4S1000,2,4.698249921000000,95,0.000000000000000,1.000000000000000,80.000000000000000,30.000000000000000,15.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.100000000000000,27,-5.8000002,141.0000000,56.7599983,71.0000000,388.0000000,150.4946136,0.2672662,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3000002,12.6000004,10.3999996,6.9000001,3.3000000,1.4000000,1.1000000,0.1464292,1.9889811,6.6764851,11.6086273,16.5434666,18.7952213,16.7585030,11.3072433,6.6636000,2.4418645,0.3521145,0.0000695,4.4813042,9.6696873,11.2467861,11.2467861
69,1,90,T4S1000A,2,4.379987206000000,95,0.000000000000000,0.100000000000000,65.000000000000000,40.000000000000000,25.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,29,-5.8000002,141.0000000,56.7599983,71.0000000,388.0000000,150.4946136,0.2672662,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.8000002,10.3000002,12.6000004,10.3999996,6.9000001,3.3000000,1.4000000,1.1000000,0.1464292,1.9889811,6.6764851,11.6086273,16.5434666,18.7952213,16.7585030,11.3072433,6.6636000,2.4418645,0.3521145,0.0000695,4.4813042,9.6696873,11.2467861,11.2467861
70,1,91,T4S2000,2,4.649050605000000,95,0.000000000000000,0.100000000000000,50.000000000000000,50.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.100000000000000,41,-5.9000001,141.0000000,88.0999985,30.0000000,394.0000000,192.3729706,1.0359565,,95,0.8000000,1.0000000,0.9000000,2.7000000,6.8000002,10.3999996,12.6000004,10.3000002,6.8000002,3.2000000,1.4000000,1.1000000,0.1461936,1.9855767,6.6747708,11.6075163,16.5432644,18.7747898,16.7587204,11.2922268,6.6623635,2.4406571,0.3518981,0.0000648,4.4813042,9.6696873,11.2317781,11.2317781
71,1,92,T4S4000,2,4.109315599000000,95,0.000000000000000,0.100000000000000,45.000000000000000,25.000000000000000,2.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,38,-5.9000001,141.0000000,88.0999985,30.0000000,399.0000000,216.9998016,1.0582528,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.6999998,10.3000002,12.5000000,10.1999998,6.6999998,3.0999999,1.4000000,1.1000000,0.1478276,1.9917723,6.6798515,11.6108084,16.5438690,18.7727661,16.7385960,11.2800045,6.6660304,2.4442348,0.3543578,0.0000794,4.4813042,9.6696873,11.2342043,11.2342043
72,1,100,ANDD1,2,4.654052741000000,95,0.000000000000000,3.000000000000000,1.000000000000000,5.000000000000000,15.000000000000000,1.000000000000000,2.000000000000000,35.000000000000000,0.000000000000000,44,-6.0999999,139.0000000,92.0000000,3.0000000,462.0000000,375.8202820,2.0914607,,95,0.8000000,1.0000000,0.9000000,2.5000000,6.6999998,10.3999996,12.3000002,10.0000000,6.5999999,3.0000000,1.3000000,0.9000000,0.1443987,1.9777794,6.6692328,11.5998659,16.4697304,18.7794914,16.7407513,11.2587671,6.6538401,2.4354296,0.3486264,0.0000354,4.4243169,9.6705513,11.2401724,11.2401724
73,0,104,04-B5,3,2.586666667000000,0,0.010000000000000,10.000000000000000,36.000000000000000,65.000000000000000,10.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,26,-5.3000002,145.0000000,56.7599983,71.0000000,397.0000000,56.6874313,0.2136392,1999,,0.8000000,1.2000000,0.9000000,2.8000000,7.3000002,11.3000002,13.5000000,10.8999996,7.0999999,3.4000001,1.5000000,1.1000000,0.1449812,1.9780157,6.6859312,11.7094259,16.5416355,18.9704304,16.9163990,11.3294210,6.7338381,2.4493551,0.3523043,0.0000310,4.5884566,9.9540977,11.3848772,11.3848772
74,0,105,04-D12,3,4.596666667000000,0,0.000000000000000,0.010000000000000,72.000000000000000,10.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000,5.000000000000000,14,-5.4000001,145.0000000,56.7599983,71.0000000,399.0000000,59.3133545,0.1894318,1999,,0.8000000,1.2000000,0.9000000,2.8000000,7.3000002,11.1999998,13.5000000,10.8999996,7.0999999,3.4000001,1.5000000,1.0000000,0.1479259,1.9872223,6.6970773,11.7166901,16.5970440,19.0081940,16.9344368,11.3626184,6.7501135,2.4634109,0.3571765,0.0000580,4.7092037,10.2154083,11.3987856,11.3987856
75,1,106,NE-2a,3,3.127500000000000,95,0.000000000000000,5.000000000000000,3.000000000000000,35.000000000000000,18.000000000000000,15.000000000000000,5.000000000000000,10.000000000000000,0.000000000000000,38,-9.6999998,125.0000000,92.0000000,3.0000000,470.0000000,855.2561646,0.4191375,,95,0.8000000,0.8000000,0.8000000,2.5999999,5.5999999,9.1999998,10.8999996,8.8000002,6.0000000,2.4000001,1.1000000,0.7000000,0.1313791,1.8501641,6.6242108,12.0907221,16.3173409,18.7675152,17.0047398,11.2420025,6.6960382,2.2252603,0.3419600,0.0000000,3.7253690,7.5424066,11.3574610,11.3574610
76,1,107,NE-2b,3,4.042500000000000,95,0.000000000000000,2.000000000000000,50.000000000000000,60.000000000000000,10.000000000000000,2.000000000000000,30.000000000000000,0.100000000000000,10.000000000000000,35,-9.8000002,123.0000000,92.0000000,3.0000000,472.0000000,871.4321899,0.9487060,,95,0.8000000,0.8000000,0.8000000,2.5000000,5.5999999,9.1999998,10.6999998,8.8000002,6.0000000,2.4000001,1.1000000,0.7000000,0.1328973,1.8547741,6.6300478,12.1069307,16.3179131,18.7229004,16.9843826,11.2301035,6.6922011,2.2290676,0.3438492,0.0000000,3.7253690,7.5424066,11.3599358,11.3599358
77,0,108,NE-3c,3,3.840000000000000,0,0.000000000000000,2.000000000000000,65.000000000000000,45.000000000000000,3.000000000000000,3.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,34,-9.5000000,126.0000000,92.0000000,3.0000000,463.0000000,729.1246338,2.3066304,,,0.8000000,0.8000000,0.8000000,2.9000001,6.0999999,9.5000000,11.3000002,8.8999996,6.4000001,2.5999999,1.1000000,0.7000000,0.1317294,1.8614711,6.6202192,12.0553846,16.3716393,18.8512611,17.1213989,11.2999592,6.7542605,2.2447994,0.3432451,0.0000000,3.8490553,7.7738686,11.4353809,11.4353809
78,0,109,NE-6c,3,3.753333333000000,0,0.000000000000000,50.000000000000000,45.000000000000000,35.000000000000000,10.000000000000000,5.000000000000000,20.000000000000000,2.000000000000000,0.100000000000000,28,-8.6000004,133.0000000,56.7599983,71.0000000,446.0000000,544.7500000,0.3591719,,,0.7000000,0.9000000,0.8000000,3.7000000,7.0000000,10.1000004,12.5000000,9.0000000,6.6999998,2.8000000,1.1000000,0.7000000,0.1337908,1.8805733,6.6359601,12.0372305,16.4086437,18.9743671,17.2369671,11.3752031,6.8260431,2.2722514,0.3466127,0.0000000,4.1133490,8.3220263,11.5081434,11.5081434
